customer_id,plan_type,contract_type,tenure_months,monthly_revenue,monthly_usage_hrs,total_users,feature_adoption_pct,support_tickets_last_90d,last_login_days_ago,nps_score,payment_delay_count,churned
C-2410,Enterprise,Annual,45,1823.52,201.4,54,90.2,8,37,10,5,0
C-2411,Enterprise,Annual,45,3165.85,271.9,27,74.2,0,75,5,2,1
C-2412,Starter,Annual,12,163.16,14.2,1,78.5,9,74,4,2,0
C-2413,Starter,Monthly,10,143.61,35.3,5,85.7,9,19,7,4,0
C-2414,Professional,Monthly,18,569.08,61.7,13,12.0,9,56,8,5,0
C-2415,Professional,Monthly,28,318.34,91.9,8,53.0,2,1,5,5,0
C-2416,Enterprise,Monthly,11,1239.76,267.8,74,60.2,9,48,2,1,0
C-2417,Enterprise,Monthly,25,2350.61,274.5,57,43.2,13,28,0,0,0
C-2418,Starter,Annual,13,80.38,35.7,1,16.7,12,37,0,3,1
C-2419,Professional,Annual,22,630.94,93.7,5,32.5,12,56,3,2,0
C-2420,Enterprise,Annual,13,3831.98,258.5,59,79.0,11,60,7,2,0
C-2421,Professional,Monthly,28,752.2,67.3,15,73.9,14,51,4,0,1
C-2422,Starter,Monthly,33,108.8,28.0,1,14.7,13,58,9,3,1
C-2423,Professional,Annual,18,734.93,103.5,7,29.3,9,25,6,4,0
C-2424,Professional,Monthly,23,449.34,112.7,9,94.9,9,56,7,5,1
C-2425,Professional,Monthly,45,348.38,116.1,4,19.8,15,68,6,3,1
C-2426,Professional,Monthly,19,647.91,63.5,9,37.9,3,54,10,5,0
C-2427,Professional,Annual,40,632.59,90.2,4,63.4,12,13,8,2,0
C-2428,Professional,Annual,25,203.73,88.0,14,82.7,12,39,6,0,1
C-2429,Starter,Annual,43,75.34,18.4,5,76.3,12,22,2,3,1
C-2430,Professional,Annual,6,474.07,73.3,13,93.3,13,58,3,4,1
C-2431,Enterprise,Annual,3,4712.27,275.8,73,67.9,5,85,3,3,1
C-2432,Professional,Monthly,17,475.72,76.2,14,68.9,15,80,1,3,1
C-2433,Enterprise,Monthly,8,4776.01,214.8,26,79.5,8,74,4,2,0
C-2434,Starter,Annual,39,197.75,28.4,3,55.7,5,54,1,2,0
C-2435,Professional,Monthly,39,742.9,64.2,18,53.6,2,71,3,1,0
C-2436,Enterprise,Monthly,1,1728.58,109.8,24,39.8,13,61,0,2,1
C-2437,Starter,Annual,43,56.04,47.3,1,60.9,6,69,10,3,1
C-2438,Professional,Annual,20,796.6,91.2,14,45.4,2,8,0,1,1
C-2439,Professional,Annual,29,724.82,88.6,9,57.2,0,33,0,2,0
C-2440,Starter,Monthly,26,110.87,39.3,1,27.1,0,50,3,2,1
C-2441,Starter,Annual,27,63.22,48.9,1,34.7,0,65,8,0,1
C-2442,Professional,Annual,44,549.6,112.2,18,40.6,8,6,2,2,0
C-2443,Starter,Monthly,14,130.77,36.7,2,49.0,7,43,10,2,0
C-2444,Enterprise,Annual,22,4107.25,185.4,89,12.0,14,25,10,0,0
C-2445,Professional,Annual,9,437.49,119.6,14,77.4,14,81,8,1,0
C-2446,Starter,Annual,28,84.25,14.4,3,19.4,2,52,3,3,1
C-2447,Professional,Annual,30,345.41,118.0,9,94.5,11,50,8,5,1
C-2448,Professional,Annual,29,223.79,114.7,4,77.4,10,86,0,5,1
C-2449,Starter,Annual,28,73.03,12.3,3,44.4,3,30,4,1,1
C-2450,Enterprise,Monthly,12,869.65,296.2,72,36.4,4,8,3,5,0
C-2451,Starter,Monthly,34,141.7,46.5,5,48.2,4,32,5,3,1
C-2452,Professional,Annual,15,734.39,107.8,4,50.0,1,61,0,0,0
C-2453,Professional,Monthly,36,544.42,80.4,11,29.4,10,75,3,2,1
C-2454,Professional,Monthly,5,443.9,107.5,14,84.7,13,26,3,3,1
C-2455,Professional,Monthly,45,603.57,129.7,8,28.1,5,24,0,1,0
C-2456,Professional,Monthly,19,464.7,149.8,4,56.1,13,76,0,1,1
C-2457,Starter,Annual,9,56.58,10.5,5,39.2,0,35,2,2,0
C-2458,Professional,Annual,7,577.09,105.7,19,71.2,7,74,2,0,0
C-2459,Enterprise,Annual,41,2385.37,187.6,77,48.4,6,87,4,3,1
C-2460,Enterprise,Monthly,48,2476.76,82.2,36,14.6,0,62,3,3,1
C-2461,Enterprise,Annual,32,2020.67,158.1,44,29.7,10,2,8,4,0
C-2462,Starter,Monthly,19,89.85,44.6,3,76.4,8,20,8,1,1
C-2463,Professional,Annual,41,352.4,32.7,11,29.8,1,44,4,5,0
C-2464,Enterprise,Annual,47,1908.76,177.7,75,29.8,3,66,6,0,0
C-2465,Starter,Annual,24,168.6,56.5,5,29.5,11,48,7,3,0
C-2466,Enterprise,Annual,46,1858.89,169.8,85,53.8,13,42,4,5,0
C-2467,Professional,Annual,20,579.15,108.6,9,76.5,0,46,3,3,1
C-2468,Professional,Annual,6,761.49,109.5,18,52.7,8,56,10,5,0
C-2469,Professional,Monthly,44,681.57,60.3,14,76.9,5,47,8,1,0
C-2470,Professional,Monthly,1,535.06,53.7,8,18.2,6,12,0,2,1
C-2471,Professional,Annual,26,684.54,114.8,15,15.6,8,10,6,2,0
C-2472,Starter,Monthly,32,185.05,41.2,3,92.0,3,3,5,3,1
C-2473,Enterprise,Monthly,12,4344.29,155.7,14,25.3,10,87,10,3,1
C-2474,Professional,Annual,22,488.33,69.9,15,49.1,6,54,0,1,0
C-2475,Enterprise,Monthly,44,3811.08,119.3,81,46.5,11,35,7,4,0
C-2476,Professional,Annual,17,613.61,33.2,14,15.6,13,65,3,5,1
C-2477,Professional,Annual,35,553.14,27.6,7,87.9,15,14,0,2,0
C-2478,Starter,Monthly,15,153.53,31.6,3,47.9,7,19,7,1,1
C-2479,Starter,Annual,32,188.45,57.7,1,18.7,4,44,9,3,0
C-2480,Professional,Annual,29,764.81,85.5,5,20.1,14,56,7,0,1
C-2481,Starter,Monthly,13,128.54,36.4,4,22.1,14,65,6,0,1
C-2482,Professional,Monthly,11,535.13,109.2,11,75.7,8,4,2,3,0
C-2483,Enterprise,Annual,15,2198.1,188.8,79,73.5,14,36,10,5,1
C-2484,Professional,Monthly,33,676.51,120.7,20,34.7,0,38,9,2,0
C-2485,Enterprise,Monthly,32,2432.26,166.9,53,46.8,10,29,8,3,0
C-2486,Professional,Monthly,22,799.52,47.6,7,67.2,2,25,3,3,1
C-2487,Enterprise,Annual,43,2072.75,63.0,22,61.1,9,39,4,4,0
C-2488,Starter,Annual,2,128.14,10.1,4,29.9,3,73,2,0,1
C-2489,Enterprise,Monthly,17,3759.88,227.9,30,57.9,13,10,2,0,0
C-2490,Starter,Annual,33,117.1,4.1,5,14.1,5,36,6,2,1
C-2491,Enterprise,Annual,9,4460.45,138.2,29,31.5,7,59,6,1,0
C-2492,Enterprise,Annual,3,2580.14,280.9,43,41.2,13,82,10,3,0
C-2493,Starter,Monthly,4,115.98,5.9,1,58.1,11,46,7,2,1
C-2494,Professional,Monthly,47,277.48,64.5,17,57.2,6,58,1,0,1
C-2495,Enterprise,Annual,45,4477.12,189.1,99,64.6,3,88,1,5,0
C-2496,Enterprise,Monthly,33,3153.02,250.4,74,74.7,11,70,9,0,0
C-2497,Enterprise,Monthly,39,1662.62,179.6,17,52.8,14,8,9,2,0
C-2498,Starter,Monthly,12,164.24,2.6,1,80.4,8,62,1,4,1
C-2499,Starter,Annual,28,127.39,48.6,1,78.8,6,56,0,4,0
C-2500,Enterprise,Annual,20,2576.69,101.3,20,14.6,14,81,4,1,1
C-2501,Enterprise,Monthly,29,4938.68,155.9,40,19.4,8,60,0,0,0
C-2502,Starter,Monthly,24,182.48,54.4,2,94.8,4,51,6,4,1
C-2503,Starter,Monthly,7,198.77,15.5,2,83.8,8,65,7,3,1
C-2504,Starter,Annual,26,199.94,59.7,1,16.9,0,25,1,4,1
C-2505,Professional,Monthly,24,553.93,44.9,14,88.7,5,86,6,1,0
C-2506,Enterprise,Monthly,34,4657.74,265.4,77,86.6,9,42,10,4,0
C-2507,Professional,Monthly,8,634.27,47.7,6,77.0,4,25,2,4,0
C-2508,Professional,Monthly,12,622.17,129.5,13,36.0,6,67,7,0,1
C-2509,Starter,Annual,2,169.57,21.5,3,51.3,11,24,2,2,0
C-2510,Enterprise,Monthly,40,970.37,169.2,30,71.6,9,74,9,0,1
C-2511,Starter,Annual,7,120.8,34.0,5,58.0,15,45,3,5,1
C-2512,Starter,Monthly,21,162.63,19.6,4,61.6,4,63,5,1,1
C-2513,Professional,Monthly,26,709.39,109.5,14,27.1,4,32,4,2,0
C-2514,Professional,Annual,11,750.45,69.1,13,89.5,9,83,10,1,0
C-2515,Starter,Annual,4,136.97,47.0,3,71.1,11,30,4,5,0
C-2516,Starter,Monthly,2,126.2,35.4,2,53.1,15,2,6,5,1
C-2517,Starter,Annual,32,90.43,35.3,4,57.3,4,54,3,3,1
C-2518,Starter,Monthly,1,99.64,55.1,5,64.9,3,69,0,2,1
C-2519,Enterprise,Annual,2,2175.9,249.3,98,37.9,3,42,9,2,0
C-2520,Professional,Monthly,22,451.9,121.9,8,49.2,0,49,1,0,0
C-2521,Starter,Annual,39,64.86,48.8,5,63.4,7,56,2,4,0
C-2522,Professional,Annual,17,203.65,100.0,19,36.5,14,46,10,1,1
C-2523,Professional,Monthly,48,715.11,61.9,5,45.8,6,31,10,4,1
C-2524,Professional,Monthly,30,780.07,25.3,17,31.4,3,70,8,3,0
C-2525,Starter,Annual,46,198.74,30.5,3,51.6,3,75,10,4,0
C-2526,Enterprise,Annual,44,1612.19,221.7,53,69.0,11,60,8,3,0
C-2527,Starter,Monthly,36,87.83,45.1,2,81.0,1,79,3,1,1
C-2528,Professional,Monthly,2,452.03,75.7,8,62.4,7,53,1,4,1
C-2529,Professional,Annual,2,308.94,85.4,8,60.7,6,65,10,0,1
C-2530,Starter,Annual,42,160.5,50.3,5,14.6,2,44,1,5,0
C-2531,Starter,Monthly,42,167.48,6.9,4,49.3,5,44,7,4,1
C-2532,Starter,Monthly,7,69.12,3.0,2,22.6,10,17,6,0,1
C-2533,Professional,Monthly,7,733.14,139.3,10,88.0,15,27,8,4,0
C-2534,Enterprise,Annual,5,3444.55,91.6,27,32.4,6,87,6,2,0
C-2535,Enterprise,Monthly,5,933.29,250.7,44,38.3,1,44,0,0,1
C-2536,Professional,Monthly,41,634.25,35.2,19,12.4,11,80,1,0,0
C-2537,Starter,Annual,21,53.49,42.6,1,24.1,5,43,0,0,1
C-2538,Starter,Monthly,22,59.0,32.2,4,49.7,1,24,9,0,0
C-2539,Starter,Monthly,40,138.41,18.5,2,51.9,3,76,1,0,1
C-2540,Starter,Monthly,25,155.64,31.1,1,77.0,10,52,1,0,1
C-2541,Professional,Annual,19,523.67,51.1,5,79.4,14,42,3,3,0
C-2542,Starter,Annual,40,197.08,45.1,3,25.6,7,87,3,5,1
C-2543,Starter,Monthly,37,177.59,53.8,5,26.4,13,24,10,3,0
C-2544,Starter,Monthly,41,190.34,40.8,5,89.9,2,12,8,2,0
C-2545,Professional,Monthly,2,465.51,78.7,18,46.2,13,16,7,0,1
C-2546,Enterprise,Monthly,3,1997.25,244.5,14,31.2,15,26,5,1,0
C-2547,Professional,Annual,5,393.13,127.8,17,55.6,0,59,10,4,1
C-2548,Starter,Annual,39,50.1,49.6,3,30.9,14,41,5,0,0
C-2549,Starter,Monthly,17,94.87,19.7,5,32.3,13,77,2,3,1
C-2550,Professional,Monthly,23,257.46,145.4,19,19.1,7,68,3,1,1
C-2551,Professional,Annual,20,769.58,61.5,13,86.7,5,59,7,3,0
C-2552,Professional,Monthly,35,570.47,145.3,16,20.0,12,2,0,0,1
C-2553,Starter,Annual,44,143.84,31.1,1,78.1,15,84,9,3,0
C-2554,Professional,Annual,11,542.97,51.4,4,88.4,14,60,2,2,0
C-2555,Starter,Annual,39,146.18,51.7,2,63.8,0,74,4,3,0
C-2556,Professional,Monthly,1,449.77,93.7,8,79.2,11,20,8,4,0
C-2557,Professional,Monthly,41,535.22,23.3,3,32.4,3,74,0,1,0
C-2558,Enterprise,Monthly,44,4061.41,76.0,67,94.9,6,63,9,5,1
C-2559,Starter,Annual,1,99.3,15.0,2,74.6,3,86,9,1,1
C-2560,Enterprise,Monthly,28,1985.32,54.9,77,41.7,10,5,2,1,1
C-2561,Enterprise,Annual,47,2033.76,117.7,72,20.2,11,48,5,0,1
C-2562,Professional,Monthly,48,624.61,24.0,18,31.8,7,65,2,3,1
C-2563,Enterprise,Monthly,3,1406.73,294.9,23,87.4,4,51,2,0,1
C-2564,Enterprise,Annual,44,2781.65,141.2,73,36.6,14,13,8,3,0
C-2565,Enterprise,Monthly,24,866.0,56.8,86,49.6,13,43,8,3,0
C-2566,Professional,Annual,38,617.78,130.7,9,20.2,11,13,1,0,0
C-2567,Enterprise,Annual,32,2952.77,69.6,39,38.0,14,9,9,0,0
C-2568,Starter,Annual,28,157.88,30.1,4,40.6,2,67,8,1,0
C-2569,Enterprise,Annual,27,1084.33,225.6,19,21.2,11,43,0,3,1
C-2570,Starter,Monthly,8,170.42,29.8,5,23.6,13,34,0,4,0
C-2571,Starter,Annual,20,81.07,5.6,5,54.4,10,75,9,0,1
C-2572,Professional,Monthly,21,697.58,69.1,10,36.6,0,24,8,0,0
C-2573,Enterprise,Monthly,4,840.07,290.4,36,57.1,12,42,4,1,1
C-2574,Starter,Monthly,26,171.87,35.9,5,61.8,4,17,4,4,0
C-2575,Professional,Annual,44,331.46,126.1,18,50.3,12,5,1,1,1
C-2576,Professional,Monthly,28,278.98,67.3,5,88.0,10,63,1,4,0
C-2577,Enterprise,Monthly,12,4438.56,79.2,11,44.2,8,52,6,3,1
C-2578,Professional,Monthly,3,370.08,102.7,5,64.8,6,56,4,4,0
C-2579,Starter,Monthly,27,124.36,6.3,1,69.7,9,77,8,5,0
C-2580,Professional,Annual,5,392.9,81.6,7,20.3,7,8,9,0,1
C-2581,Enterprise,Monthly,16,4171.24,267.8,16,24.3,5,73,7,3,1
C-2582,Starter,Annual,32,171.48,6.9,1,28.3,11,3,10,5,1
C-2583,Professional,Monthly,38,372.42,99.1,7,52.0,6,54,7,3,1
C-2584,Professional,Monthly,19,399.05,34.9,13,90.9,11,34,9,3,1
C-2585,Professional,Annual,44,441.12,53.9,8,86.5,2,61,7,0,0
C-2586,Starter,Annual,19,90.75,12.7,5,26.0,12,27,2,2,1
C-2587,Enterprise,Monthly,38,3662.87,287.9,51,89.9,8,60,1,1,1
C-2588,Professional,Annual,6,429.72,25.5,4,42.4,5,34,2,1,0
C-2589,Professional,Annual,26,616.09,145.8,9,20.8,7,73,1,4,1
C-2590,Enterprise,Annual,4,2322.72,182.4,24,59.6,9,65,2,2,1
C-2591,Starter,Annual,8,60.01,32.7,1,81.5,8,51,7,0,0
C-2592,Professional,Annual,39,328.84,123.2,18,30.3,2,3,6,1,0
C-2593,Starter,Annual,11,60.57,23.6,5,20.9,12,8,6,1,1
C-2594,Starter,Monthly,40,126.1,21.0,5,11.7,3,60,5,1,0
C-2595,Starter,Annual,5,118.14,23.0,3,60.3,7,41,7,4,1
C-2596,Starter,Annual,32,53.58,50.7,3,30.4,15,76,2,5,1
C-2597,Enterprise,Monthly,8,4615.06,255.9,74,67.1,2,83,8,3,1
C-2598,Professional,Monthly,32,351.22,118.0,15,24.0,8,27,2,1,0
C-2599,Starter,Annual,41,177.57,20.5,4,92.1,8,35,2,2,0
C-2600,Starter,Monthly,28,92.98,29.8,5,83.5,7,28,4,5,1
C-2601,Professional,Monthly,44,603.36,43.4,7,66.0,10,48,1,3,0
C-2602,Enterprise,Annual,34,1699.28,220.4,95,87.1,14,28,0,4,0
C-2603,Professional,Annual,6,638.5,87.0,5,71.1,4,36,10,1,0
C-2604,Enterprise,Monthly,28,4920.93,139.1,87,51.8,5,17,8,5,0
C-2605,Starter,Annual,15,138.3,46.6,5,56.5,0,77,2,4,1
C-2606,Professional,Monthly,6,365.35,65.4,11,75.5,9,36,4,5,1
C-2607,Enterprise,Annual,42,2745.72,105.6,28,46.4,6,20,3,1,0
C-2608,Starter,Monthly,32,151.01,23.6,4,64.2,7,63,8,2,1
C-2609,Enterprise,Monthly,5,1249.85,277.1,59,38.0,3,18,6,2,1
C-2610,Starter,Annual,25,116.72,22.4,4,13.0,15,13,7,0,1
C-2611,Professional,Annual,15,744.96,122.6,10,29.7,12,21,10,5,0
C-2612,Starter,Monthly,22,164.33,19.7,1,70.1,7,33,1,0,0
C-2613,Professional,Annual,9,214.18,106.0,7,21.2,2,58,3,4,0
C-2614,Enterprise,Annual,3,4839.18,149.2,60,63.5,13,53,3,0,0
C-2615,Starter,Annual,27,171.0,33.5,5,44.6,7,76,9,4,0
C-2616,Starter,Monthly,7,136.43,38.2,3,58.8,2,11,0,1,0
C-2617,Professional,Annual,14,515.61,44.7,3,79.3,7,18,7,2,1
C-2618,Professional,Monthly,19,708.89,116.8,9,84.2,4,7,1,1,0
C-2619,Enterprise,Annual,21,4077.59,100.4,40,61.0,12,77,1,0,0
C-2620,Starter,Monthly,44,164.68,58.9,3,17.9,12,37,10,2,0
C-2621,Enterprise,Annual,10,1605.88,153.8,57,88.8,15,71,2,3,0
C-2622,Starter,Monthly,19,118.3,13.5,2,45.4,0,67,8,4,1
C-2623,Enterprise,Monthly,37,1139.64,223.5,44,62.7,7,15,0,2,1
C-2624,Professional,Annual,39,332.99,119.1,3,36.4,8,20,8,1,0
C-2625,Professional,Monthly,6,212.52,146.0,18,22.6,6,68,2,0,1
C-2626,Professional,Annual,3,258.42,67.0,6,10.5,13,6,9,3,0
C-2627,Starter,Monthly,2,92.23,41.1,2,69.5,14,86,7,5,1
C-2628,Enterprise,Annual,16,1230.74,58.3,87,91.2,10,25,1,4,0
C-2629,Enterprise,Annual,18,1386.36,278.7,59,37.8,7,21,7,0,0
C-2630,Enterprise,Annual,12,3503.45,136.5,71,90.2,4,25,3,1,0
C-2631,Professional,Annual,3,548.94,55.5,12,79.5,8,65,3,0,1
C-2632,Enterprise,Annual,43,4918.32,236.8,37,94.4,0,9,6,0,0
C-2633,Professional,Annual,46,430.08,115.7,18,27.0,5,19,10,2,0
C-2634,Professional,Monthly,26,325.12,35.5,4,18.7,6,65,9,4,1
C-2635,Starter,Annual,29,133.28,9.3,2,89.3,7,86,5,4,1
C-2636,Starter,Annual,10,148.49,15.2,3,87.2,4,18,6,2,1
C-2637,Starter,Annual,10,78.85,2.3,4,79.9,10,56,7,3,1
C-2638,Enterprise,Monthly,41,1435.5,295.9,72,31.9,9,22,1,0,0
C-2639,Starter,Annual,33,189.79,53.2,5,12.3,3,55,9,3,1
C-2640,Professional,Monthly,10,695.56,71.0,20,50.4,11,14,10,5,1
C-2641,Enterprise,Monthly,46,3744.15,78.6,45,51.8,12,82,8,2,0
C-2642,Professional,Monthly,20,670.88,93.3,16,41.2,1,23,8,1,0
C-2643,Enterprise,Annual,27,3380.98,238.1,79,25.6,9,40,7,3,1
C-2644,Starter,Monthly,36,199.6,4.4,1,26.3,12,65,3,2,0
C-2645,Enterprise,Annual,48,3630.77,69.3,72,21.0,8,22,0,2,0
C-2646,Starter,Annual,21,73.76,40.0,1,93.3,15,17,6,3,0
C-2647,Professional,Annual,4,287.01,117.1,9,13.3,6,25,0,3,1
C-2648,Enterprise,Annual,41,1186.68,277.8,56,84.9,5,31,8,4,1
C-2649,Enterprise,Annual,24,2221.81,282.2,64,80.9,15,15,8,0,1
C-2650,Starter,Annual,24,92.74,45.3,1,46.7,14,48,4,5,0
C-2651,Starter,Annual,44,194.49,40.6,4,37.4,12,44,1,1,0
C-2652,Starter,Annual,31,176.19,30.0,3,24.0,2,38,1,2,1
C-2653,Professional,Monthly,34,495.68,27.7,3,10.5,10,34,5,0,1
C-2654,Professional,Annual,41,484.89,51.2,9,53.8,3,23,3,2,0
C-2655,Enterprise,Annual,42,1699.49,61.7,60,23.1,6,63,6,0,1
C-2656,Enterprise,Annual,3,2671.85,167.5,60,45.6,1,30,1,3,0
C-2657,Professional,Monthly,29,628.79,21.8,15,64.7,0,5,5,2,0
C-2658,Starter,Monthly,38,91.78,58.9,3,32.8,2,83,10,3,1
C-2659,Professional,Monthly,36,463.21,110.8,7,45.4,5,17,5,2,0
C-2660,Professional,Monthly,7,571.98,53.9,14,94.8,1,66,10,4,1
C-2661,Starter,Monthly,15,89.85,35.8,1,70.3,12,10,6,4,1
C-2662,Starter,Annual,13,87.26,13.6,3,77.5,5,68,0,2,0
C-2663,Starter,Annual,25,88.66,17.5,3,76.6,3,51,4,4,0
C-2664,Professional,Monthly,22,725.42,102.6,16,56.9,10,78,1,2,1
C-2665,Starter,Annual,41,123.01,50.0,3,58.5,14,83,9,5,1
C-2666,Starter,Annual,35,196.61,7.8,3,47.4,1,50,0,1,0
C-2667,Professional,Monthly,10,359.33,91.5,17,15.7,15,6,6,3,1
C-2668,Starter,Monthly,2,166.29,40.2,2,81.6,14,79,7,5,1
C-2669,Enterprise,Monthly,42,2103.18,189.2,94,12.4,12,43,6,0,1
C-2670,Professional,Monthly,27,798.55,65.1,7,81.9,2,54,2,4,0
C-2671,Starter,Monthly,7,168.01,49.3,3,25.2,4,67,10,2,1
C-2672,Starter,Monthly,23,182.91,14.2,5,16.3,8,69,0,5,1
C-2673,Professional,Monthly,22,611.46,145.0,4,73.3,4,57,2,4,1
C-2674,Starter,Monthly,9,66.39,12.5,1,93.1,11,66,8,5,1
C-2675,Starter,Annual,26,144.98,43.8,2,41.9,6,11,3,5,1
C-2676,Starter,Monthly,33,60.34,31.6,5,38.7,4,13,9,5,1
C-2677,Enterprise,Monthly,11,4681.46,104.6,18,36.4,5,28,1,0,0
C-2678,Enterprise,Monthly,38,3704.52,207.5,11,31.9,7,10,2,0,1
C-2679,Starter,Annual,38,101.31,48.0,2,74.4,5,65,4,2,0
C-2680,Starter,Monthly,39,149.69,34.7,5,48.9,8,25,1,0,1
C-2681,Professional,Monthly,34,470.7,128.3,8,47.6,0,0,9,1,1
C-2682,Enterprise,Monthly,32,1055.5,244.5,91,81.0,6,18,9,1,0
C-2683,Starter,Monthly,12,176.41,56.0,1,76.0,1,59,3,1,0
C-2684,Starter,Annual,24,143.89,39.2,1,48.6,4,9,8,4,0
C-2685,Starter,Monthly,23,146.45,40.5,4,40.7,11,29,4,0,1
C-2686,Starter,Annual,32,62.39,6.0,2,78.1,14,40,3,5,1
C-2687,Professional,Monthly,14,607.46,110.8,16,18.0,2,69,6,4,1
C-2688,Enterprise,Annual,12,3538.45,78.9,57,59.0,7,6,0,2,0
C-2689,Starter,Monthly,38,89.98,48.2,5,63.1,12,80,1,3,0
C-2690,Enterprise,Monthly,24,2746.15,236.5,21,80.6,5,7,7,1,0
C-2691,Enterprise,Monthly,21,2307.9,274.9,70,85.8,10,42,7,1,0
C-2692,Starter,Monthly,15,131.96,49.1,1,49.4,15,86,10,5,0
C-2693,Professional,Monthly,31,289.18,83.1,14,81.1,0,50,3,2,0
C-2694,Starter,Monthly,8,154.68,6.3,1,12.6,3,22,9,4,1
C-2695,Enterprise,Annual,34,4692.06,158.1,37,68.1,3,0,3,2,0
C-2696,Starter,Monthly,45,62.83,53.8,1,24.1,8,43,10,4,1
C-2697,Professional,Monthly,25,335.46,105.5,13,31.2,8,50,8,0,0
C-2698,Starter,Annual,47,151.88,2.5,4,29.8,6,59,10,2,1
C-2699,Enterprise,Monthly,5,2191.13,223.7,100,11.0,14,63,8,1,1
C-2700,Professional,Monthly,5,374.4,128.9,12,43.7,11,46,7,2,0
C-2701,Starter,Annual,9,198.72,52.2,5,61.8,14,39,2,3,1
C-2702,Enterprise,Monthly,39,4842.67,94.0,57,39.7,3,86,6,2,1
C-2703,Professional,Monthly,17,365.36,52.7,5,66.7,10,70,10,3,0
C-2704,Professional,Annual,19,755.35,126.1,17,78.2,11,32,5,1,0
C-2705,Starter,Annual,10,91.16,49.2,2,26.0,2,17,2,5,0
C-2706,Starter,Monthly,48,198.97,59.0,1,14.1,7,73,4,0,1
C-2707,Starter,Annual,4,59.26,35.0,1,20.3,15,33,9,5,0
C-2708,Professional,Annual,13,284.29,93.6,6,19.5,13,89,7,0,0
C-2709,Starter,Monthly,5,60.99,26.0,5,29.0,9,58,10,4,1
C-2710,Professional,Monthly,31,363.77,139.0,17,61.6,0,88,7,1,1
C-2711,Enterprise,Annual,36,1537.52,212.0,99,67.8,4,61,9,0,0
C-2712,Starter,Annual,42,87.94,51.2,3,25.1,15,31,4,2,0
C-2713,Enterprise,Monthly,24,2954.27,232.3,34,18.3,2,27,5,2,0
C-2714,Starter,Annual,31,91.12,25.7,3,36.5,7,15,3,1,0
C-2715,Starter,Annual,25,61.67,26.4,2,28.6,7,84,2,4,1
C-2716,Professional,Annual,1,712.92,146.2,15,68.0,14,38,0,3,1
C-2717,Enterprise,Monthly,3,3983.74,77.2,71,63.0,15,13,7,4,0
C-2718,Professional,Monthly,6,391.21,110.9,8,51.7,3,9,5,5,0
C-2719,Professional,Annual,30,580.55,144.5,16,17.0,7,23,0,2,1
C-2720,Enterprise,Monthly,16,4053.87,259.9,34,42.9,3,82,9,3,0
C-2721,Enterprise,Monthly,7,4115.1,103.0,70,29.5,13,49,1,4,1
C-2722,Professional,Monthly,29,553.9,145.0,17,54.6,12,22,6,3,0
C-2723,Enterprise,Monthly,35,1529.65,216.0,56,59.3,1,6,7,1,0
C-2724,Enterprise,Annual,9,2698.55,216.9,27,17.2,11,15,9,3,0
C-2725,Enterprise,Annual,26,3969.3,164.7,23,77.6,15,26,4,4,0
C-2726,Professional,Monthly,28,492.93,73.8,5,80.1,8,1,5,2,0
C-2727,Enterprise,Annual,9,872.55,76.5,58,53.6,15,31,7,0,1
C-2728,Starter,Annual,33,118.43,7.9,3,54.7,4,63,8,0,0
C-2729,Starter,Monthly,33,85.05,43.6,5,68.2,2,75,7,5,0
C-2730,Starter,Monthly,18,73.82,20.3,1,87.3,4,90,6,0,0
C-2731,Professional,Monthly,9,516.47,39.6,18,36.8,11,24,9,4,0
C-2732,Professional,Annual,28,629.2,101.6,10,89.7,5,53,4,1,0
C-2733,Professional,Monthly,14,216.64,54.1,7,79.7,10,84,2,3,0
C-2734,Professional,Monthly,3,798.67,79.5,15,22.1,15,51,6,2,1
C-2735,Professional,Annual,34,460.55,103.3,15,31.3,3,29,1,5,1
C-2736,Professional,Annual,3,634.52,99.7,18,22.2,9,42,1,1,0
C-2737,Starter,Monthly,39,138.81,6.4,3,77.6,0,51,8,0,1
C-2738,Professional,Monthly,38,699.72,67.4,3,91.7,12,27,10,1,0
C-2739,Enterprise,Monthly,2,2208.38,234.6,90,35.0,4,23,6,0,0
C-2740,Professional,Monthly,25,766.49,139.8,12,82.9,12,88,8,1,0
C-2741,Enterprise,Annual,17,3810.74,181.3,99,14.6,4,27,0,3,0
C-2742,Starter,Annual,25,95.86,45.0,4,48.3,9,13,5,4,1
C-2743,Professional,Annual,19,635.27,102.3,18,69.7,3,40,10,5,0
C-2744,Enterprise,Monthly,32,4881.66,114.7,83,42.0,7,73,2,0,1
C-2745,Enterprise,Annual,20,1497.95,118.9,17,82.9,6,51,5,2,0
C-2746,Starter,Annual,46,191.2,26.7,1,64.4,4,19,6,5,0
C-2747,Starter,Annual,32,181.47,37.9,4,41.9,9,29,4,5,0
C-2748,Starter,Monthly,35,198.55,5.8,3,54.4,1,68,9,5,0
C-2749,Starter,Annual,36,107.29,19.3,5,22.9,3,88,1,4,1
C-2750,Professional,Monthly,24,487.34,148.2,8,87.1,15,54,7,0,0
C-2751,Starter,Annual,5,130.82,34.8,1,29.3,1,32,0,4,1
C-2752,Enterprise,Monthly,47,2986.79,250.7,39,37.0,10,81,7,0,1
C-2753,Professional,Annual,6,557.35,114.5,5,22.8,10,29,5,1,0
C-2754,Professional,Monthly,11,717.91,73.9,8,91.3,1,54,8,2,0
